,Channel_name,Vid_ids
0,studyquill,"['vIhEVkMKucU', 'hHWIvJYDgrU', 'vO9lKj382yI', 'Y7FUR-RQdKQ', 'Dzam3MZ5ag4', 'aYduo8k5v7M', 'ZiFC3FV5uK0', 'iBm5hcw726k', 'j3SjNfQ1CHQ', 'X7ypsOSvy-A', 'QzX9SG83U8k', 'h4HfdGzwAMM', 'k_B5RaGXiwM', 'DHjoqAtJGAk', 'bLCQ78_NhNo', '0lJYviju6RY', 'D38nthSzjyw', 'V3jqEFxz37s', '_a6M53EIuiE', '3a3Nv2aQqyo', '_FsRfkYRKmU', 'D9QLgizlqrk', 'sYoBaNnMobQ', 'tQu1ndO_yJU', 'm3gdjkjrgoM', '_Z7J8O_HBYU', '1rKhQovasGQ', 'sXO67NhzuEY', 'aSOZGpBkoZY', '8zstgc5CBGY', 'LDubCRCTyD8', '9vWLxNM6PxA', 'sUnVH3ma-Wg', '0MJTS_4MjJk', 'iv4qWu_8sh0', 'Vsl7F_gppo8', '9aiWxrRRCbM', 'sKMomLSo_Sk', 'spbA3qxS15Q', 'RAFgMYom48U', 'SMpDr6pVNfE', '_fJXl_dzC1s', 'neM4Z4K8X2g', 'n5H_rPMM1oE', 'AQ9-1YEPmJo', 'bDfND4StXrI', 'C62NBnq0kok', '29uXmZb0v_0', '-St_gFXcUh0', 'afa3vhHWrQc', 'F0cezsiIm5g', 'SIswBsRpwXw', 'FGbvQNI9yvg', 'aAB6p-SESRU', 'mmh5_6DeG9s', 'QH_EeQTmWcU', 'Si6pW944u6o', 'Wmo5cjtRXgI', 'NZo5DlfTGgo', 'BbFj-4E22GU', 'pkW2oaQXv2w', 'SIGmEDyoJYc', 'lX79cJQy4PY', 'HSprjYnX8s8', 'dnWzrH0cxCw', 'EvZBbt-LsQI', 'i8SX52OJlIk', '9CTxhvVIs0E', 'MXCvtC0HqLE', 'eLPTgCRHiis', '2Jr5q98o_Fc', '9DUemFhlx5Y', '9eh8N8Eby-U', '71_w5J5qe1w', 'M8WQWontY-4', 'FYwAndUvUms', '-MhqN9A48tM', 'kuzH00rit6I', 'CYLSEwsKDgA', 'RLqGwp4UOjc', 'kGtN8EkIhZk', 'XSc2iJ2axgc', 'uVDJcuVobtQ', 'ZbjjwgiVQKk', 'cxwyuomug4E', '2FGGzskQy0I', 'sPc6se1I_Jo', 'yn7OeScCLoY', 'jT43USHegEs', 'iBgh_BrKX8A', 'Www_iyUzqTc', 'pDSM_SjStTk', 'mDD3GiyJam4', 'dprqoXLulBU', '0D0usLZ23cE', 'B4MaAjtljDY', 'ZEWPEpFuaoA', 'Gsob5a01vwU', '_W2ASq0HEzo', 'U735Rd__MNI', 'R2Ok-Gyp0DU', 'QfFbm344OYo', 'yxPgkwyfSZk', '01BjqOZpWxU', 'EYg9S29aEVg', 'Nzl4947dKbk', '7Chn5KKYdWg', 'synKkGLRojY', 'EuuMdoOtYTg', 'wUfb6IxUvUg', 'EP9y_8-1f2s', 'nEeoAwYvgiE', 'vaYl9Pr85sA', 'NQ6wIeo-WMk', 'QiCFGCgCZM4', '99osn7x3_og', '0X1_WUKvrno', 'NH-V9SVRXgQ', 'hBhAYFY2S5c', 'aSRlYqgLU1I', 'cFeIZ0mBVZQ', 'fORmJVTwZrU', 'eIBqPwhrUtw', 'sECNEIfJa3s', 'oxnELgYDX1M', '7JczKoSR7Qc', 'EHe9VLMTmXU', '5-9YrFmioxs', 'Nx2A_-RLKYs', 'F89tY_nKHog', 'LvwNa2JyNYs', 'HjNKr-dmCgk', '_dvea4EYadM', 'c-Nj7ZOuGvM', 'Pfbi6Uja8aU', 'ZYC2f6LIuXM', 'O7_A2IKxU1o', '1XlV5z0RN7k', 'ZsfkykFTQXc', '8mUWYuVruRg', '9LvWHppZVPU', 'u5uJMQNmMtE', '07WjuXrvPdY', 'uRLOgDQAZLk', 'df5nxzVXHtE', '_mAw-iuIb0E', '5rd0tiTV39c', 'Ds3pRY7j3tI', 'YUnGtPIrx3I', 'rko6p9K4iB0', 'fBTt4JUXJ1w', 'veZxhJJ3BEw', 'WYPyssrYeoA', 'u9AhdHwlYnY', 'aDekXo5Ut_Y', 'vghTLbDfqu4', 'NMcI1KMVRSg', 'pemq2hUbo1E', 'cLNwK6uK1a4', '4-RpYNoGkpE', 'ZLhXn8O_PYE', 'UqJMYGT6SKU', '3tkBZnmfSx4', 'Cgfv78XotkE', 'F-q-BS00sMg', 'yPlNjAq7F-I', 'T7uQf2aUOPk', '-VcsvpeMPbQ', 'XMZ38spxy10', 'uNvLla07w5s', 'Q3bPaoDhrfA', '-nmgqciAg-4', 'GEUKwaIxuMU', '7rjqcN_s1Qs', 'GfpAmSysTCk', 'jZIIsdIYCGs', 'vDYu7zjnAJ4', 'sNi7GSIr3Qs', 'y0UxgLrYZ6w', 'KhLuURrqcms', '3_M5fMbZFVg', 'wzP1RRDThTY', '2_EPKaBo6kI', 'IongHxN2r90', 'CNqvVH1jieE', 'r-AvdFFviMg', 'aVbBX3IpSPU', '1d7IPnC8DTU', 'sagzFJcEfVQ', 'MmiEC7e0pqM', 'dWH-hNAW6UU', '5MtizjKNsdg', 'dlLLe0omr3Y', 'vdModQRVI5w', 'vLx8BWn4U6Q', 'Vh9ox0tLTd4', 'IgEbZ5M7kpY', 'mN1kucKaQSo', 'jHSFaLnOsyw', 'BQ9VInIH7rE', 'vDSD73XedFY', 'aOI785luc00', 'eY6DA89zojg', 'E5BLHNDNyGY', 'yNYylblvxho', 'yHyLEnyvZQw', 'N6NcjtePl0o', 'KMrIqmdYk2k', 'rYEUjN3-XCw', 'kIOdtLqUh-A', 'dx3CoB-y4EM', 'vCk9SILTo1g', '24QJIkSzGaM', '2yx1uqm4xNY', 'UfxYjuk_VN0', 'SOo23hJZjxM', 'odoaU-2-RWA', 'jvmkn5HpR70', 'G-L_imBsZno', 'gonJXmiw15E', 'k_yVXc7859A', 'kbDRTtof5ko', 'l8TPtQRgLG4', 'M819kTgw-WQ', 'qkbIpfVIR9c', 'RkbmMMXsfn0', '-GpYigs63ow', '6z2Ch-DcGNE', '2NWJrha6mnk', 'LiVmn2vylNg', 'XqFWwlz2cnA', 'o31wCYpfuII', 'bDCKNgN8YXs', 'bXO0dL_umyk', 'kZaBEuuuupA', 'K_9BeR-VEN8', 'HCs-FznQeGw', 'vA4FU7LvGu8', 'SQySTkE2AI4', 'SRa6bYfObug', 'Q0U0X8jEE1s', 'I1SbmqatIFY', 'F101kSmPmms', 'VvK82g0qnIk', '61H1SI_2Z2k', 'P7oFvYiN_tM', 'tGUvxwY3bz0', 'aJvyJwD0Hi4', 'qbgnmDNyheU', 'QRhuZdAqztU', 'QNUcmWeiqzY', 'hf-ZX85Xloo', 'qXRPiXXlR0g', 'fzhLCzCteE0', 'WNauYBT6674', 'tJicuQqkSew', 'VK2U30EbIKQ', 'jV0bAvWk5UQ', 'Kt6OccJaBBY', 'UvCtYtGiNUg', 'lafdJAU1Mx8', 'jq7oO7aMVww', 'EOWnMA4v7Q0', '96yOIyvn-R4', '7CZYNXl2aC8', 'odfsfaOweOk', 'i-kPZud4-wo', 'rB7uyD4cNuo', 'ZuY6UMnRyHY', 'mjYdIXQJeao', 'i2S_0kdLSGo', 'oLEX-ztsXn0', 'En3mcDwzRR4', 'Tdw4ZB4_XuI', '2K5vuw1vHn4', '5RdGvDkNbjg', '3NuFXdsF5Ww', 'O0tx39Vz-es', 'oj5Y-5BERDM', '_YqlKgK7_OA', '--VwVIQh3Uc', 'jrzeM7z6W4E', 'lZJEzOYWaVU', 'vm5j1ukb0pI', 'TNxlfc7ILeg', '6AsBSJf673U', '82oJe5Z8zUs', '1zdz-bg3zyA', 't7wX0VP_nUc', 'mKjpFis3gBM', 'GrrN4-tQ1g8', '6DlIEm5h-LY', '6CKXFklmaEY', 'hH-nVIMtIyM', '4q5WDHtGhM4', 'FKBhndZnNRQ', 'qCXClVToF90', 'x13Sk_0EjNw', 'yg-v3V1cBW4', 'aQAZ2HO15Os', '34SLFuukJEE', 'YT0_uq8DoVw', 'yQl0fJojWz8', 'Ff1l3p2TsRo', 'qM4KGFu8b8A', 'S8vmRLh02N8', 'AOLxYs7-BIQ', '9kYxT5wO2fc', 'EmTjVjcASrM', 'nCBaHXqwjfI', 'eZKyab6hR24', 'qgR0wZHCG3Y', 'XTqXtz_PnoQ', 'd7DaKkxiOJU', '50bcYyuL6T0', '5JMFAbN2l9Y', 'pHO9nafGzYE', 'b-VmCbiIFFk', 'oNcYyHrfxxg', 'GwY4mtI4f3E', 'grXaTYj5Y78', 'E0R25ZlqLZg', 'Iit8r8eWQOU', 'oFYOYIOnHi8', 'ccXQ4M7_ubM', 'ROtvXKxFxhw', '3x0mgF3_Rqo', 'znnN9ch4Dik', '3SzBPIzHwSc', 'MX_fkLXlN78', 'gErXbzHzeYE', 'yC6MEcnZ29k', 'TK0W8kDONDA', 'OPmwvCx_-po', 'e6hh9fq0jjI', 'd4hwdHO_XVM', 'l8TzTP-tDi0', 'DF0RVbcvbp8', 'WZcem8v8Ebs', 'yFXBP22TH6Q']"
1,TabberNoSpaces,"['-40767Sngcs', '46G1hkw56Ys', 'YJ3GVVxjupE', 'QVVUiGYcAzA', 'i-gGGjvvWPs', 'zBl9_94IqEs', 'jxOJYVpvYjQ']"
2,Leila Gharani,"['BLuhWVN_Z2U', 'yridBTXFme8', 'dVxZOzzrVdg', 'murtekAkJDs', 'ZmTfByhH6T8', 'a83EmWtZMfg', 'eOl-z5PSN9o', 'L4vzdKldwws', 'NtFOhvWPlIE', 'JZewxiKFplk', 'ojKnMnQtJO4', '9XiszzUJRos', 'oUPlFxZs4Uc', 'dGwsAZWLvi8', '5dCNmktBoPw', 'cC7YcemMDsw', 'sVrtkxjfDkc', 'umjO2jlBTeQ', 'qNz35j5ZevQ', 'eTHtfDQmWvQ', 'q_NXctql0wM', '2X07EC5B4Hc', 'fJZi3ueyF54', 'AfCgr6S6b00', '_eAm7CvXIyU', '_9QFKGfCZ5Q', 'w_KVNMmizVk', 'E4FhwawB1G4', '8ibe27Zuf0A', 'eyXfxPu1vcU', 'wOq1ay2hcEY', 'Wk7YaaoypWQ', 'gAGIVfL-i8Q', 'BdT6kz07qp0', 'xcVLWyEJHwY', 'HtaDzQwEVEQ', 'cuByjxckpy0', 'ml6oDaFUiBI', 'VWcLM6_Q_00', 'brUZ40qiMxM', 'zFDp916fG-I', '8CvBidkd_yw', '_jh7snqA4e4', 'P-OxvDje0tM', 'R7RRT5aelM0', 'WY_y0apzeGs', 'sFn0gE_y1U4', 'FJJR9vBAyeM', 'DgBZiBIgh3w', '_vzgYY1QU58', 'mYpOSfqgTvY', 'RmUPrNr4QKk', '3Qh5nUmCVd8', 'edOGoq-1r0o', 'cnCvn6CmP2k', 'TPQpcTJrnTw', 'uxdp5Z2I0mg', 'SjoCzOQTgtc', 'Kx3H8BolgaI', 'xZPlhccYqG4', '3Wkagedga1U', 'sPehgaw9OS0', 'WjtuWcZnUF8', 'mZlsJeB2w4Q', 'c7LrqSxjJQQ', 'XmlHn2R-kbQ', '40xO1MD_CCs', 'xptrrHabuS8', 'mr8l6tCI6Lk', 'Mq1VAk9ikwg', 'xxtONTBrvNE', '8TVuNSlULVk', 'Gf4HmkR7_FE', 'mWmlnC5369U', 'j22tLUQQDh4', 'Nedinxo3z1o', 'cxw_lP_aKIo', 'Rd9-sFfm-2k', 'U-5iQpz3C5I', 'P7x9ZRVB9ao', 'VoGcQdT5FqU', 'tXS9nVJ6tC8', 'pi10BjP9qlk', 'yq81QDuasUk', '9HpAWDi2y_E', 'iXKg225HVKY', '8sg2yGg6Q1g', 'SIJcGWXPrlw', 'YqaEJiwJj2I', 'qpBXZLAl9Uk', '56ovZeblFMY', '1CX8MQkf9-4', 'Q3YY1Ue9j-k', 'PsfsVqAPLQI', 'fMYni2J7oao', 'trG79GiqJ28', '284_INtIFJE', 'yTr6HlaRQRw', '3BnvDPQk9o0', 'ClYn9i-XueE', 'yOagJo1ICek', 'v-_joMcPpLI', '5Xk2A9APETs', 'lsmIoRDCoSM', 'Wyoo9mQPxCY', '4eB98eLui5E', 'KcCtSc0cpcs', '8HakuTeijGI', 'zp8o4J3Bra8', 'Qux26Gs9gSw', 'ADArCWLz55Y', 'u6tFKwJf9o8', 'dYyxX4Zi9FM', 'Jj1iJSnXEG8', 'egL77by9On0', 'dfMW-BoBuB8', 'iNXqJ-n92U4', 'ATIVwXhTXHg', 'PDe88CBz32M', 'Yv7QBZXEDDc', 'UuPuBPFexvU', 'umF81NrOZfM', 'ZmQn5Jlj6jQ', 'Mo5-Bu1SHGQ', '3ke435GQSIg', 'oSTgFUiRDGI', 'hisnhKK94nI', 'xtJjm8uzRdY', '2x23vZIRYRs', 'cS86rQPdhSo', '5Qmp1hFjw0k', 'xQWgif2y7Vc', 'fny4zUycp_w', 'fzX8upOEppw', 'DOvHqukAGTY', 'cdQFyYY6X0c', 'apBglZR9W60', 'NUAP_Who9so', 'HJ7bDi5ITi8', '9xx59nsoIXw', 'ku0NM9jhp-A', 'v73TaVDWh4s', 'V3t8wxvbews', '0XifMrBegS0', 'RAeYV84esqg', '66ZqsLOHlVA', 'Rn_-XRTnX2s', 'nzH4KPz_cIs', 'ryELjDAiO3s', 'WRhOl3ELrf0', 'yHzT_BUggQk', 'SRqByQrTFCc', '1WwhfB3Rs14', 'An-2Nxf_Dms', '6qQ24RfRedc', 'AN-FMWKjVls', 'GDnyzIvqpEo', 'b-W64DHKO8o', 'RPRmTvQwmCQ', 'At6mrBp4Myg', 'YBi9PgbnfLQ', 'uUvp0XgE--s', 'XfUqravaLb8', 'ekuMzKOTmYE', '6gC8css__ng', 'RwMP33N0Usw', 'z_-Zn5e7asQ', 'TjGbOoKvZ7M', '9S5PY3Jugoo', '1IMcdKokMBw', 'O0k9uE4xnD0', 'm_SH0TOLsIc', 'gvmR27x78FU', '8kLsGIH2PNg', 'uTlg2-D6GG0', 'wKglApDFMog', 'SUsik0FGzI0', 'ZTHlJW97w9A', 'apLkSKszEPk', 'y1126PQ5zRU', 'LL-0shD9vq0', 'bYNW5wge5dE', '5M2Kq_5V24A', '0tdlR1rBwkM', 'L4j4oGbfRy4', 'OlZrogcjRGc', 'p9FtLTCyFi0', 'dQ9wMNvjfCA', 'nn0S9KPbN84', 'q6LOhQThvB8', '0S5lPoXHX_c', 'BZ3JUjtywh0', 'aGxXKyzGV_g', 'z6IUiamE3-U', '_EWcAR_Hkvg', 'iWynyGg0TZc', '7CqWwbcOxk4', 'oCKvAcXTLZo', 'rvq_GKRsz8s', '5S7laJS9meU', 'L7s6Dni1dG8', 'ku17vgq4Q14', 'Rm4y5UqauRw', 'RSlfhjbIoK8', 'fGIb6mVvEMY', 'XHT4paRaY4g', 'GadmYWAVnjE', '3tqb1htxz1k', 'HdWmipNreQo', 'M-vlWf4I3VM', 'tihtx5AS_k8', 'xmw1ydfpo_Q', 'jz690myEAsw', 'KG4Jz0FLY5w', '6IPgjcugp0g', 'mTdIEhtcqlo', 'rG17qzVUlM8', 'nXeYv-W-Wt4', 'p2304BjvrB8', '9je5bP9FHpM', 'TQiln3CjtvM', 'yXMo9sj0Y2Y', 'n2DxXffRxBM', 'QsO19tZtKNg', 'ElsiptoaSm8', '_nUhGuWkSzE', 'nXGPz1ETzWI', 'Dbv2k8j6Zl4', 'D5HgyE06pXs', 'Onudkw9DMlU', 'FI4HkCzMaIk', 'P9SwZulI6p4', 'QbRgeskSn0U', 'AOO1AoTNdZk', 'bMJyPbUxjYc', '6lBqYInBldk', 'UsdedFoTA68', 'WqTBsOEUOV8', 'p2bFHuAR8Z0', '5cBUIa31AiA', 'fHFUh6EhBcw', 'Poepoh1b_3k', 'gmzGQjaIh_k', 'PKkPI8oayjk', 'SgXiepZUumc', 'waqzwMCYD9I', 'bey_1SUTB4k', 'do06MPWf9E4', '7mo4COng7Sg', '1t4NVRlH_d4', 'zo4l-G3Qgyk', 'bI2SbywH8yU', 'cF_yqAU3ybs', 'SuKXkrc-Lxs', 'adoGOvKTzmM', 'MJOGECsbqUc', 'vBR1oRIED_E', 'ZKgosgTo38I', 'hMBN6yTIDb0', '7T3i-RiuBBU', 'GEZZftO_VrE', '57MARBvYVs4', 'Eehk6PC0oGs', '-tHUljHP92c', 'ySm__Kd838g', 'SZBRFRoGSFY', 'NdUZx_yyEqY', 'Wsu4uJV89-4', 'laV-u0KwgVg', 'qYjNE1ZuOYc', '4c0CLUER6nw', 'ICDJrsg4abg', 'Xz1KHEhqUCY', 'aA8nVYNonV4', 'evrnIuDRtsQ', 'VYNTBWBqncU', '1KimYFzET1w', 'WBHKxZUYn34', 'EggDjAL8k4Y', '7LjXpCcibks', 'eIN40JN7sro', 'wc_caViJGQg', 'h_sC6Uwtwxk', 'JMrfbv2h7p8', 'xnLvEhXWSas', 'ZN3pEt_h7eg', 'vviFux8qelU', 'iezVva6tAE4', '2p6vFv0Ga4g', 'g151zJM5lnE', 'HfAOkXt5V_8', 'OrAvtXI8zVw', 'dGqHSvs9qpE', 'PiRVgAZnGGA', 'mco6HPvBmvQ', 'MztrEvHATus', 'RBZHf9XPQ6w', 'cNpFB8M1-dI', 'b9WoDkPOTPs', '68Tet_8BNB8', '1HVLSuAZEtQ', 'dF0cVRyC8c4', '962Hd4akras', 's7jbBLJZ6a0', 'byjQKK7Vc1E', 'Xe4U_-o_EWw', 'LN6BB5p6lGc', 'XA1o5rvy8r4', 'OqtFvB6B7E4', '_r8G6lcJ2TI', '1wcF-qCSgfI', 'xvs3JdZMaVU', 'CVg9CkS6Lc8', 'UN5PckRADyQ', '2PhaaEWY1pQ', '3naynygx_dU', 'O-PMmN5CkNo', 'Z-h2UER3b_0', 'hJsF8dK745Y', 'rscXNUlRsH0', 'ljIAKAmgQDI', 'ITAT_aColg0', 'wWasYHG1lmM', 'aSPtWo3IiOM', '2h90wU9jicI', 'I7K3OuUSKpc', 'BVenI8RwXW0', 'yYVokk0NdiI', 'x9ho5QAUr6c', '2USJsIyIzvo', 'Aw4ZHT3SYzc', 'SMdV7Pz6kg0', 'Q6b315vRNrg', 'bUMS_BCF08g', 'hwL6KKJP-_I', 'N0MesGk0VpI', 'fDB1Ktyhp3Y', 'dUSQ7wZHM7A', 'muTLxMjaZww', 'qKpxEl-_IQ8', 'XIhbL20jTHc', 'VxReJslyJm8', 'nV_oDWJccu8', 'RVvzJtxEOgE', 'FRu48zy-Djk', '7uIZg9p-IZQ', '1YoniIrPSAA', 'wlW2UKml9CY', 'a2IXn1FQU3A', 'Z5XMDSsNX1M', 'bDXQy60BcT4', 'zfc9TYH3UvY', 'FRiFfKb_B_A', '2HXigXrTE9I', 'EwbTFvXBfns', '8g9DK5noi1s', '5bq3N99mNPE', 'p4ViTxIl0E0', 'acGJb9Oojho', 'uYHrzo2gzbo', 'NpvvwrdDcQk', '8IreWUk1Al4', 'gu4xJWAIal8', 'VqQACB_69SQ', 'wMlTDXPEjag', 'zWhGVZ-R-6g', '1S7FNVuiSQ8', '6iZT74sKi50', 'KkTaQ5OjAGc', 'EoKoN1q2cTk', '4bdZeppTQmI', 'ksR63M9nuYM', '7fYlWeMQ6L8', 'IwWh3UOTymE', 'WlC4IvjOCNo', '22jcw5slQJk', 'W-QAx3_kL30', 'DAU0qqh_I-A', '2erErC7LvPY', 'dHqUammOxrY', 'avVLznHODVA', 'w7cHgsFirLk', 'xLmi3PUDg9k', 'U3U5A0BCr9A', 'BJTrAmnK5LY', 'sGgjufTM0VA', 'dRm5MEoA3OI', 'OhnkuBVTcg8', 'PiHO5TzHjrk', 'T8P8xMBkH4I', 'lQG-g6_noPc', 'TMZEUlFGp1U', 'ULa7nQrMvoc', 'OJLfPc9YlqE', 'faPSXNkU1Y0', 'tGY70sdpaLc', 'w7lMkNojc0E', 'rqvsOoLoxck', 'G6ImRBn3cQk', 'sHfWRb2yUrM', '875eK_x4nyQ', 'KtR-CVxC5qA', 'QZd3iXcueaI', 'uJKFObU0Dug', '76BRqJHH4Mk', '6OtHMdTCeoQ', 'NZJXNw_rzTQ', 'nm7NR-7SkJo', 'YAwraBokizU', 'M0_ztPODA9Y', '9ICMErVqsJs', '2odvwY_mWN8', '-wYJdbb8-0Y', '73s3qej4vi0', 'A3NfEkf8S0o', 'GUClkvJ7Gag', 'CIJbcBBH88M', '8hAT18U8qWs', 'ontXHp9cwOQ', 'F264FpBDX28', 'E7gQ-PgYkMc', 'dMVGT70PH6w', 'AF9vDltq6Zw', 'C9beIaL-cBA', 'ZY-conYBbYc', 'AZuBNWMh7VM', 'YBehCWjcizg', 'qd8vyLcpogw', 'vC9S0oCa_Xk', 'Nfu0fvbnccU', 'tLufL2M1TEs', 'fkv3o4x_KHU', 'RPTQjbk2qy4', 'rCKvrxKrnnU', '8hXSAbalZuw', 'a122Aa_PPZ4', 'JOhlazCSo6Q', '_U2gbLmEwec', 'ioIqA3h4pl0', 'JjGv2_fZb7Y', 'J_LKxYnVzng', '5nf8rucx80E', 'xO_lCIAlnV0', 'gXo4VnM88tU', 'KlNdBgeFfKY', 'lzjc_eEISe8', 'NRqLpD93LKs', 'BK_PMJOQBlk', 'CtwKTwTFL64', 'FPxCKs4OlWE', 'cYHOezDL8SQ', '9y2OubgWhpE']"
3,The Art of Improvement,"['3VObgeA5Ayk', 'tEmOTn4xrZA', '5Yf3Y1U2wWo', 'gq8-9jSCJr8', 'oFsOvFWTG5I', 'J8qUt_hDtB4', 'j4U0mZQopto', 'zIZaDTfmVsA', 'VLilIWLQYaw', 'mMIK5u4xdh8', 'j-oEUihUipM', '-Jwf9hbXyUQ', 'zDbrNaOUXUI', 'vNcMuXSNkn8', 'jozNEpY8iik', 'uxv-PoWoWss', '759xqfQwwPc', 'nnIimOTcsAs', 'ENffuBMmJRA', '5yI8jPeQPa8', 'nBy-3G1m-ME', 'm6WOqAhZ3E0', 'dLSrqRB7VcY', 'YAs2IzSCNMU', '_fZQBqCGnk8', 'uNpD8rA8K0o', 'CRHgAV6oTMM', '1_CO5awVUv4', 'dIgs2FhjfgY', '4bJ39Ps4gNU', '5Yx2z9SQCf4', 'xrdEBu6txYY', 'VNCL1glwyOI', 'sO8UY8hlzPc', 'FmXqIJAS51M', 'cRYtLE9MvM8', 'c2Z1wNpWKsU', 'D936ZwY30aI', 'RWZAdKHKYFU', 'hbF7MRZEtl8', '9YGkVXHs06U', 'QFdsfKbajeE', 'gL5qJece-Sw', '6J9a_6x44Zg', 'czFxQpXB1AI', 'sRl3RbZ8_-M', 'Qq7mtJIUNd0', 'ZhYO68O2jWU', 'iHvoXlKEfFE', '7CKrumDEoHA', 'KBJBoyIs3Hk', 'ZXTy_dKwMa0', 'cKTtnhC6f0E', 'cqkPadfn128', 'reQjbeK4QCc', 'rqvlju-k2sU', 'NYhvBVwNzXE', 'FiZnDqaiIYU', 'ueES9WiG72U', 'ZlS0JyawJmc', 'rP44gBfyQpk', 'NNnZf0w_UTg', '_cq3y5Bx4yU', 'NOl4YXXiiZ0', 'Q6HZOILPd7g', 'oBzaIa7oZ78', '8bff4zq5yxw', 'owYkIrAcTKY', 'NDUbHwlBmuA', 'SuUwgZIsw_w', 'KX5fApDbiLU', 'l8lgkv8aamg', 'u77Es7hdQC4', 'tVy19RqHHTE', 'zRYis_8YrY0', 'RmidsNZ802Y', 'UBzUJB8cLkI', 'uiH-pDtFXvo', 'kQhi8t9YIIM', 'Iabo9iuFBEQ', 'xLkC-ODKQSc', '6QUjy0B3lEw', 'e46qMomIT8Y', 'nY9spPhcOEA', 'FhU1CNOmd6Q', 'PLfT9l0U1CE', 'gHFbU3QoDM0', 'cqRoGpSGFwk', '2EpumMdn0iY', 'RzWwEVRrF-A', 'JmQPNJhw5kQ', 'tnJtx9q8R0c', 'K1WuBU-9Z0k', 'yU4UaAWi4sY', 'i8n2YPj4cs0', 'Tnl_BVYvANU', 'j4iarbv_cNY', 'PORuQHzmyqk', 'RBh8-IIkC3g', '5vR938hofE4', 'wlCz8nkDNqo', 'dt6vJxMa41Q', 'cZjqpTsnc3I', 'bwm8WgTQiXM', 'rMkIVoovURA', '_fp7mHD6teA', 'LN2nbF4wHEM', 'UCZ6JstreGk', 'c5na_WXBs30', 'qtAVCo7-Wrw', 'W1sU_ExA8ks', '3Uu_hHfMBTQ', 'pzJeTDPJlcw', 'BFSs8QU8260', 'gvU5la8Pl74', 'eqZCqelBPG0', 'K753UZCTuxs', 'FSL9WJHBy3w', 'lWgBeVJwH2s', 'rn57tzg8-DQ', 'aehoGGCHkyw', 'DMppfxjseWI', 'H9xZvAmEQIY', 'CwFF-GeV_KE', 'f7oekLtutAQ', 'K2dK1wznsmo', 'j2U_8GK05BQ', 'nA3jKPuu67s', 'la19ZNyvfLA', 'xSGBhzEOfr4', '-Gpn_06NT9w', 'ojmQ1PaIidU', 'H-wqfFwKdnw', '9B5pFK-X_tg', '8SRvo4kP4Tg', 'ZKM9ee8gUpw', 'an_n7hdGctE', '0FIejGSLNlI', 'AIPsB9WHjX0', 'pVdnt1wQSOg', 'j3Q37q6Uegk', 'muc5dTN8_yE', 'rH94x03Wl-M', 'Be73NQjp5EU', 'zWDNip8pM3E', 'sC9rHgxcesI', '7dFJ8e2My5E', 'SQdFiov9eZA', 'DzTzLn-PEaU', 'D5RM_h4Vsw8', '4vjkhjHXjYI', 'zOuTNgnScSc', 'ncy-I0Ag710', 'kjW6eVeTfX4', 'cu3A8XsJDqY', 'W6mhMY8J6Xc', 'pqfBofoSawo', 'MRPsnxDo0fk', 'WbvdOuo9pkc', 'k7xJwo1fVyU', 'PvYIGpq9Kq0', '_GJuli8XxoM', '2g4M7qv7-5I', 'L23onc6i49s', 'QRuQ58QOXzI', 'LzmXh5YRc5w', 'ixMhhNO_QdE', 'c3E-akFRMLk', 'v22eaXkySxg', 'qe8gslqFUMw', 'TFrGalYkHbA', 'U6bQU_QUHks', '2ybOJMibAbA', 'v1jLkxMvUrw', 'clDUHSsYs6o', 'xeJopg1jrM0', 'JqmXHdRyOJc', 'aZEmzrRz0oU', 'c-W6cnr91g8', 'IaODRYKFbrc', 'XpKvs-apvOs', '2PKrgx1GuaY', 'jFhw_Plapgc', 'vNBWi8GCbmc', 'd5scXEVbvZ0', 'cqINcpbcZqs', '7rc9zntLk8U', 'PYoFIRBkQMQ', '87SAsfiA2gE', 'L1nRamPEuns', 'gkhtYs22bLI', 'KdDIPLGKNCI', 'uqsigW9RMoE', 'MImGAvEr9uI', 'hAZCjHDERLU', 'DKcHX_5dxdI', 'vvOHi6Hb3-A', 'VL-7Ycm3920', 'a-gdqxb63wA', 'x-PhXOLW1X8', 'B__aLtujiyA', 'K6OCOQjJYlU', 'Mf4Ek4Wvlho', 'yVpj2qhajTk', 'Jka7Q9LqlUg', 'E0nFCYIKIVY', 'rVrOw9X-ubc', 'F18kSA8OxqY', 'mJqkUZ5o0T4', 'avy-GeN-Gy4', '7r7THCXyrTs', 'nkrW3OgB9K0', '7UGfwBkKYyM', 'TvMZaNkbw94', 'O7rHKZrAfkA', '-skptKUGb8Y', 'bs0ZXZKkwcw', 'vV5ARyuxpow', 'E0aBTa1jQfM', '0ZYENjgIgl4', '5iOiWxfwjgE', 'j9K2bn2TaIY', '2eB5zqN01oo', 'Lnn-ZZF3Ilg', 'an5iJe3vx2Y', 'cDMzBdIaPPw', 'iJ303lumKBo']"
